#C:\Users\User\Anaconda3\envs\ox\lib\site-packages\ipykernel_launcher.py -f C:\Users\User\AppData\Roaming\jupyter\runtime\kernel-2ba7bb08-4ca6-41b9-9f7f-06657f9fe8c7.json
# GMT Thu Jun  4 17:00:34 2020
# 
419038116 1204219429 1263158476 3547618911
1658979237 419065362 544802296
419038119 3163806595 419038124
419038122 5321583805 5321590254 3163806595
419038124 419038093 419038119
1658979251 1658978905 419065362
419038132 5268027148 6434422124 1410671659 1194325167
419038150 1186480474 1188365835
1658979271 775567851 3351492855
1296958409 1296958419 419074454 419074567
1658979275 419065559 1658979416
1658979276 1658979417 544802294
1296958419 1296958409 419074673
419038164 1186111763 6434422139
419038165 854652695 1180099722 1234944975
1296958421 419075266 419075502
1296958422 419074454 419074532 1296958422
1688220581 1688220572 1688220585
4286186457 3800307771 419054491
1608909786 1608983490 1235748379
4286186458 419054546 419054288
1296958427 419074267 1293212619
2081817567 1306640734 2081817585
1688220583 1688220580 1688220587
419038184 2993242949 1180099694
419038186 1410671629 6434422124 1204264572
1608909806 1608909725 1038012163
1608909808 1609007218 1235748261
2081817585 2081817567 1306640681
1658979325 1658979147 419065506
419038221 419038231 1188214495
1608909840 1608909726 1608869225
419038229 3163333038 1188214500
419038231 419038221 419038244
419038236 1251880999 847563586
419038244 419038231 419038273
419038273 419038244 419038274 1188214500
419038274 419038273 419038276
1658979394 1658979207 775567605
419038276 419038274 3163333030
1658979396 1658978909 1658979152
419038280 6419087089 1157135600 1410671646 419038280
419038285 1168791109 1204385966 1204390752 1204390790
4230612053 5870667987 4036077444
7088505942 7088224891 3762227962
1299579991 419077976 1299580029 3557117939
1631585368 419052833 1631585374
4230612057 5020173428 4382666169 6267365456
1658979416 1658979048 1658979275
1658979417 1658979276 775567893
1299579996 1299580029 6480756633
419038302 1174077436 1185033357
1631585374 1631585368 3766740024
1299579994 1299579995 1299580024 1299580015 1299580119
419038305 1234944922 1236262489
1299579995 1299579994 1299580105
419038307 1204385820 1186111763 1204390710
1299580000 6480756632 1299580080
1299579999 1299580080 1299580062
870974566 419039594 419039808
419038311 419038331 419038436 1244240031 1234944950
1299580005 1299580112 1299580005
1299580009 1299580028 1299580009
419038315 419038362 1236570250 1123393523
419038316 419038333 419038359 419038316
870974572 972074250 419039634
1299580013 1299580066 1299580076
419038319 1232373667 419038369 419038411 419038491
419038320 1207632904 419038357 419038432 1207633143
419038321 419038351 854652189 419038321
419038322 1236570232 1236570235 419038398 1186111795
419038323 419038329 419038575
1299580015 1299579994 1299596460 6480756623 1299596432
419038325 1186311180 1186311338
419038326 419038357 419038368 419038337
1299580021 1299580053 1299636701 1299636700
419038328 419038364 1236570260 419038442
419038329 419038323 419038761
1658979448 419065992 419066020
419038331 419038311 1234944947 419038341 419038409
1299580024 1299579994 1299580122
419038333 419038316 854653033 419038347
1299580029 1299579996 1299579991
1299580027 1299580113 1299580086
1299580028 1299580009 1299580116
419038337 419038326 419038394 419038352 419038495
419038338 419038495 5623040970 1119977681
419038339 5703119063 419038501
419038340 1244235580 419038482
419038341 419038331 419038493 419038418
1658979460 544802281 419065623
1299580030 1299579993 1299636761 1299596517
1299580040 1299580010 1299580066
419038345 4309730798 6434422127 2272063516 1204390742
419038346 419038353 419038351 419038350 1234944973
419038347 419038333 419038349 1236262513
1299580039 6480756638 6480756641 6478615704
419038349 419038347 419038350 1234944989
419038350 419038349 419038346
419038351 419038321 419038346 1234944950 1234944971
419038352 419038337 1247046914 582976284
419038353 419038346 419038359
1634993293 419062985 419062915
1299580050 1299596260 1299580112 1299580116 1299580020
419038356 6418947196 6418947205 6434422127
419038357 419038320 419038326 1207633073
419038358 1232393991 3247302961 419038371
419038359 419038353 419038316
1299580053 1299580021 1299580116
419038361 1245459808 419038386 5703119060
419038362 419038315 419038773 1123393432
1299580052 6476253693 6480756646 7146642892
419038364 419038328 1236570253
1299580060 1299580001 1299580067
1299580062 1299579999 1299580090
419038367 1236570233 1236570242
419038368 419038326 1247046909 1207632863
419038369 419038319 419038373
419038370 1119977681 419038509 1609675138
419038371 419038358 419038373 1232373879
419038372 1186111822 1236570235
419038373 419038369 419038371
1299580066 1299580013 1299580040
1299580067 1299580060 1299580109
419038380 419038480 1243617015
419038381 419038428 419038389
1299580076 1299580013 6478615699 6757883684 1299596260
1299580078 1299580116 1299579992
1299580080 1299579999 1299580000 6812499695
419038386 419038361 1339205953 419038492
5879891123 419061040 419061585
5879891124 419060727 419060551
419038389 419038381 419038510
1299580086 1299580027 1299596353 6757883684
419038391 419038436 419038488
419038394 419038337 419038455 419038432
419038395 419038511 419038440
6790317243 1256899893 1256899849
1548354748 1548354779 1548354748
419038398 1245459808 419038322 419038492 419038579
1299580090 1299580062 1299580092
1299580092 1299580090 6480756666
419038403 1199798263 419038505
1299580099 6480756666 1299580017
419038409 419038331 419038441
1299580105 1299579995 1299580120
419038411 419038319 419038419
419038412 1188556013 1179983480
1299580109 1299580067 1299596579
419038416 854652189 6837040383
1299580112 1299580050 1299580005
419038418 419038341 419038437 7346077333 419038418
419038419 1609675138 419038411 419038509 419038583
6790317267 1256899834 6790317267
6363284691 4762767534 419070088
1299580116 1299580053 1299580078 1299580050 1299580028
419038423 419038567 419038423
6363284695 1707111800 419070088
1299580119 1299579994 1299596262
419038426 419038491 1232373879 419038474 3232889563
1548354779 1548354748 1548354793
419038428 419038381 419038431 419038429
419038429 419038428 2391774520
1299580122 1299580024 1299580020
419038431 419038428 1186311086
419038432 419038394 419038320
6363284705 419069498 6934415094
1337853147 5882954115 1337853149 5882954102
1337853149 1337853147 1337853156
419038436 419038391 419038311
419038437 419038418 1243617015 419038669
1337853156 1337853149 1337853153
6363284711 419068039 1391962430
419038440 419038395 1186311086
419038441 419038493 419038409 419038479
419038442 419038328 1194319465 419038483
1548354793 1548354779 419066450
419038444 419038507 419038479 419038573
419038445 419038459 3247301304
6021186798 6553916684 6553967394
419038448 559661235 419038569
5306451186 6538256572 6350751064
419038451 419038491 419038537 419038655 419038451
1340736755 419041842 419041407
419038455 419038394 419038569
419038457 419038510 419038465
419038458 419038624 419038480
419038459 419038445 419038500 1135561948
419038465 419038457 1188605631 1236199412
419038471 419038505 419038566
419038474 419038426 1232373732 419038517
419038479 419038444 419038441
419038480 419038380 419038458 419038572
419038482 419038340 1192640416 871677591
419038483 1236570260 419038442 419038563
419038484 6837126289 419038511 419038565 854653015
2070414612 2073044260 2070414712
419038488 419038391 419038507
6553863448 7281022302 1256980016
419038491 419038426 419038451 419038583 419038319
419038492 419038386 6552066248 419038398 6552076878
419038493 419038341 419038441 1188628946
2070414620 2070414860 2070414796
419038495 419038338 419038596 419038337 5623040981
419038498 3244896944 419038500
419038500 419038459 419038498 1226380023
419038501 419038339 419038548 1339205953
419038503 1186111827 1236570232
419038505 419038471 419038403
419038507 419038444 419038488
419038509 419038370 419038419 419038540 419038657
419038510 419038457 419038389
419038511 419038395 419038484
419038513 1236199413 1192640416 871677591
1626604852 1626604871 419048268
419038517 419038474 419038541
419038518 1179983423 419038654
1626604855 1626604866 1626604872
419038520 419038529 419038602 1135561931
419038521 1410671619 419038781 419039001
1626604858 1626604874 1626604856 1626604867
419038523 419038533 419038524 419038580
419038524 419038523 419038602 419038581
1626604856 1626604858 1626604861
1626604859 1626604872 1626604869
1626604861 1626604856 419047946
1626604864 1626604874 1626604871
419038529 419038520 419038566
419038530 1135561936 419038667 3244896944
1626604867 1626604858 1626604865 419046330 419048137
1626604865 1626604867 1626604869
419038533 419038523 419038648
1626604869 1626604865 1626604859
1626604871 1626604852 1626604864 1626604857
419038536 419038573 7346077333 7346077334
419038537 419038451 419038583 419038538 4041925943
419038538 419038537 419038716
1626604874 1626604858 1626604864 419048123
419038540 5623040970 419038509 5623040968
419038541 419038517 419038667
1626604872 1626604859 1626604855
1626604870 419047469 1626604870
5222171975 4185663496 4185662355
4332455246 3733977979 419060378
419038548 419038501 1339205951
419038551 419038567 6552076878 6552070589
419038563 1236570249 419038483 1186111827
419038565 419038484 419038630
419038566 419038529 419038471
419038567 419038551 419038423 1339205951
419038569 419038455 419038448 6434492627
419038572 419038480 419038746 419038670
419038573 419038536 419038613 419038444 1188628946
419038575 419038323 1204299948
419038579 1186111721 419038398 1245459810 1236570232
419038580 419038523 3244896944
419038581 1226380025 419038524
419038583 419038491 419038537 419038634 419038419
1612711287 1612711394 1612692743
2070414712 2070414612 2070414805
1612711290 1612711330 1612711362
6368265598 419068625 1673810708
419038592 419038646 419038634 3245631769
6368265601 1672092274 419068645
419038596 419038495 419038758
4120774021 419041486 419041156
419038598 419038667 419038618 419038692
3334473094 3334473093 419093886
3334473093 3334473094 419093879
419038602 419038524 419038771 419038520 419038769 419038858
419038605 6552076490 6552070589 419038773 419038605
419038607 419038630 419038718
419038608 6434422128 419038633 6552070586 6552072090
419038610 419038654 1186067226
419038613 419038573 1244235568
419038614 1188605631 1236199415
1612711317 1612711362 2346933083
419038618 419038598 419038655
3033662874 419072163 1729333803
1688220671 1688220675 1688220671
1612711327 1612711417 1612711330
419038624 419038458 1328720403 419038669 419038746
419038626 6434492627 6434492615 5623040982
1612711330 1612711290 1612711327
1235748261 1608909808 419052920 1608983490
419038630 419038607 419038565 537967797
419038633 419038608 1186111827 1245459810
419038634 419038583 419038592 419038657
419038637 1124884214 5711571611 5711571612
419038640 5711571612 537967797
419038641 419038651 419038670
1688220675 1688220671 1688220683
3033662899 5271840157 3033662899
419038646 419038592 4041926264 4041925943
419038648 419038533 419038721
419038651 419038641 1243613478
1235748283 1607632475 419051748
419038654 419038610 419038518
419038655 419038618 419038451
419038657 419038634 419038739 419038509
1612711362 1612711317 1612711290
419038667 419038598 419038530 419038541
2070414796 2070414620 1306640633
419038669 419038624 7346077333 419038437 419038747
419038670 419038572 419038641
6740379092 419067377 419067507
2070414805 2070414712 2070414860
419038679 419038716 419038692
419038680 419038769 419038856 419038721
419038681 419038786 1135561950 419038711
1740506584 1739483535 419063000
1740506583 621103178 1739483535
419038684 1147387281 419038744 1243613481
420349404 6918294724 419038058 6918294725
1612711394 1612711287 2346933083
419038691 419038721 419038693 419038790
419038692 419038598 419038679 419038693 419038832 419038839
419038693 419038692 419038691
419038698 6434339556 1328720403 1244235593
419038711 419038681 1206996504
1612711417 1612711327 1612711417
419038716 419038679 419038839 419038538
419038718 419038607 872139653
419038721 419038648 419038691 419038680
419038722 1186067276 1186067227
1235748357 1608841044 1145509027 1607632470
2070414860 2070414620 2070414805 2070414909
419038736 419038800 419038758 1328638998
419038739 419038657 419038800 5623040968 3245631769
419038744 419038684 6434492626 1243613478
2070414873 1306640957 2070414909
419038746 419038572 419038812 419038624
419038747 419038669 6434339552 6434339560
1235748379 1608909726 1608909786
1656227358 1656227376 1656227498
1656227362 6817581172 1656227384
419038756 419038861 1594655856 1594655826 6434422128
1637746212 5884572101 419052766
419038758 419038596 419038736 5623040979
419038761 419038329 419038781
1656227372 6817581174 1656227414
1656227376 1656227358 5882071947
419038769 419038680 419038602
419038771 419038602 1206996504
419038773 419038362 419039310 419038605 419039018
1889666614 4223731696 419068028
1656227384 1656227362 6817581174
419038781 419038521 419038761 3082738023
2070414909 2070414860 2070414873
419038784 419039067 419038831 419038856 419039130
419038785 1186067227 419039027
419038786 419038681 1199798398 419038991
419038790 419038691 419038880 419039137
419038792 419039128 5711571611
419038793 1147386885 419038900
419038800 419038736 419038739 419038866
1656227411 1656227431 6817581173
1656227414 1656227372 1656227431
1280312922 419077283 1280312932 419077677
1280312923 1280312946 1280312927
419038812 419038746 1244235574
1656227421 4174500558 1656227444 419065204
1280312927 1280312923 419076487
419038819 1147387429 1147387281 1147387349
1280312932 1280312922 419077548 1280312947 5906401203
419038821 6434492615 1119977677
1280312933 419077159 1280312947
1656227431 1656227411 1656227414
1280312931 419076395 419076501
419038827 872139691 872139653 872139510
1280312940 419077243 1280312947 419077092
1280312939 419077159 1280312949
1280312942 419077092 419076991
419038831 419038784 1206996452 419038858
419038832 419038692 419038984
1280312946 1280312923 419076494
1280312947 1280312932 1280312933 1280312940 419077413
1656227444 1656227421 5505649032
1280312948 419077473 419077283
1280312949 1280312939 419076991
419038839 419038716 3245631440 419038692 3245631765
419038846 419038848 1206996457
419038848 419038846 419039142
419038849 419039088 847563574
419038852 559726117 1186067238
419038856 419038680 419038784 419039034
419038858 419038831 419038602
419038861 419038756 1152626608 419039316 6434422129
1532364431 419064984 1532364433
1532364433 1532364431 6537164468
419038866 419038800 3245631446 419039125 419039154
419038867 1168359578 419039244 1594655856
1532364438 1532364443 6537708940
1532364443 1532364438 3590399018
3656255134 3116346287 3748102540
3656255135 3748102541 3116252697
419038880 419038790 419039034 419039080 419039122
3656255136 3445937119 3656255138
3656255138 3656255136 3675823085
419038885 6434422129 6552070586 419039310 6552076490
3656255141 3889955469 3335897296
3656255143 419071773 1444975137
419038888 419038900 419038902
1656227498 1656227358 1656227498
419038894 419038996 1119977677 419039161
419038900 419038888 419038793
419038902 419038888 1243613453
1342965483 1342965518 1342965490
1342965490 1342965483 1342965497
1342965497 1342965490 1342965515
6518736637 1805922294 1805922366
1186334469 1186334878 1186334469
419038984 419038832 3245631440 419039137 419039167
1342965515 1342965497 1342965528
3097102092 2262604120 3362989345
1342965518 1342965483 1371274438
419038990 6434339549 419039322 1140837026
419038991 419038786 419039142
419038996 419038894 1328638998
1342965528 1342965515 419056928
419039001 419038521 1171643105
419039005 1147387198 6434492620 6434492626
419039016 1147387137 1147387224
419039018 1236570229 419038773 419039249 3349687221
419039027 419038785 419039140
419039028 1186067292 3349687224
419039034 419038880 419038856 419039130
1186334525 1186334944 1186334525
419039043 419039104 528243311
419039053 854653007 6434492640
419039059 419039177 1213926792
1699943969 1699943903 1699944090
419039065 419039171 419039167 3245631429
869926746 6363282005 6363282000
419039067 419038784 419039320 419039315 419039142
419039073 419039103 1540706719
1186334562 1186334696 1186334773
419039075 1199798398 419039142
419039080 419038880 419039317 419039130 419039305
419039084 3082736753 419039206
419039088 419038849 1141979673 419039329
419039093 419039154 419039098
419039098 419039093 419039125
419039103 419039073 419039107
419039104 419039043 1113668889 872139691
419039107 419039103 6434492640 419039300
419039110 1147292795 1147294149
419039111 1135561942 419039171 3245631429
419039113 1213926792 419039206
419039122 419038880 419039137 419039211 1439253310
419039125 419038866 419039098 3245631412
419039128 419038792 1123393370
419039130 419039080 419039034 419038784 419039315
419039137 419039122 419038790 419038984
419039140 419039027 3349687222 3349687223
419039142 419038848 419038991 419039075 419039067
419039145 3349687222 419039270
6763579310 6763547884 1626515798
419039154 419039093 419038866 1193335003
419039161 419038894 419039183
419039167 419039065 419038984 419039211
419066072 1303312642 1303312659
419039170 1540706706 854653007
419039171 419039065 419039111 3245631451
419066073 419066099 1892891664
419039177 419039059 1204299621
419066074 419066030 6350751046
419039183 419039161 1540706706 1540706722
419039195 3349687223 3349687225
1234307043 1234307102 1635641107
419039204 846868320 528243311 1113668889
1234307044 419052079 419052094
419039206 419039113 419039084 1213926322
419039207 1193335003 419039418
1186334696 1186334562 1186334944
419039208 419039221 419039308
419039210 1328638999 1540706722 419039418
419039211 419039167 419039122 1439253316
1234307050 1234307085 1234307050
1234307046 1234307107 1635641012
1234307048 1234307059 1234307079
419039215 6434421338 3349687244 419039313
1234307055 1234307089 419051871
419039217 3082738023 419039800
419039218 1124811934 419039556 419039316 419039371
1234307058 419051837 1234307100 419051842
1234307056 1234307076 1635614184 1234307091
419039221 419039208 419039416 419039431
419039222 419039414 419039396 419039315 419039317
1234307057 1234307074 419052042
1234307060 419051930 1234307095
1234307059 1234307048 1635640978
419039226 419039327 872139109
1234307067 419051865 1635614160
1234307066 1635641025 1635640956
1234307069 1234307087 1635663857
1234307064 1234307080 1234307052
1234307065 1234307082 1234307065
1234307072 1635614214 1234307086
1156319233 1156322449 1171657982
419039234 5703484922 3349687247
1234307073 1234307086 1234307074
1234307076 1234307056 1234307086
1234307074 1234307057 1234307073
419039238 3349687251 3349687255 3349687247 3349687246 6434421341
1234307070 1234307101 1234307049
1186334729 1186334773 1186311123
419039241 419039342 419039306
419039243 1171643105 1171649627
419039244 419038867 419039360 419039356 4256622788
419039242 419039337 1141979673
419039246 419039402 419039538 1168359578
419039247 1162099511 3349687250 3349687248
1234307085 1234307050 1635614216 1234307085
419039249 419039018 5703119059
1234307090 1635641012 1635640802
1234307089 1234307055 1635614217
1234307092 1635614160 1635614214
1234307091 1234307056 1635614217
419039254 872139109 1633474186
1234307095 1234307060 1635614135
1234307087 1234307069 419052042
1234307097 1635614135 1635614174
1234307093 1635640722 1635641108
1234307099 1234307098 1234307106
419039260 6434339782 419039379 6434339576
1234307100 1234307058 1234307109 1635640857
419039262 419039305 419039412
5884610589 419052543 419052563
1234307104 1635663857 1635663853
5884610591 419052563 419052520
1234307106 1234307099 1634939753
1234307107 1234307046 1635640956
1234307101 1234307070 1234307105
1234307109 1234307100 1635640802
419039270 419039145 559726118
1626736679 1626736680 1626736679
1626736680 1626736679 1626736681
1626736681 419050160 1626736680 419049786
419039274 1147294149 6434339782
1234307112 1635663853 1635614202
1234307113 1234307096 1234307051
1234307110 1635640806 1635641093
419039279 559726118 3349687231
419039283 3349687229 3349687231 419039290
1186334773 1186334729 1186334562
419039288 1213926789 1201113622
419039290 419039283 3349687235
419039292 872139069 419039327
419039296 419039306 3245631412 1135561942
3232237632 3232237635 419069053
3232237635 3232237632 419066028
419039300 419039107 419039554
419039302 419039308 419039425 1199798398
419039305 419039262 1439253310 419039080 419039446
419039306 419039296 419039241
6900594410 6900631348 419071244
419039308 419039302 419039208
419039310 419038773 1124811751 419038885 419039323
6900594411 1082199085 1082199051
419039313 419039215 3349687233 3349687239
419039314 3245631429 419039391 419039400
419039315 419039067 419039130 419039222
419039316 419038861 419039386 419039218 1124811751
419039317 419039080 419039222 419039412
419039318 3349687239 419039325
419039320 419039067 419039414 419039416
419039322 419038990 1453490398
419039323 3349687221 419039310 419039451 1124811934
1337853143 1337853151 1337853146
419039325 419039318 3349687242
419039327 419039226 419039292
419039329 419039088 419039397
4246866018 419057742 419057542
2065303652 2065303848 2065303944
1337853145 1337853153 1337853157
419039337 419039242 419039660
419039338 419039352 419039415 971984170
4246866026 419059871 419059735
1337853146 1337853143 1351522815
419039341 419039553 1201113622
419039342 419039241 419039443 419039391
419039343 419039583 419039448
419039345 872139744 5527171020
419039347 419039635 5703119059 419039483
6700796019 6700796021 6700796020
6700796021 6700796019 419065979
6700796020 6700796019 1303312670
6817581172 1656227362 6902962588
419039352 419039338 419039429 1133817463
419039353 419039569 3243152434 419039414 419039416
6817581174 1656227372 1656227384
419039355 419039380 419039428
419039356 419039244 419039386
6817581173 1656227411 5733987191
1444939902 3748102525 419071995
419039360 419039244 1168389891 6419012651
1444939905 1444939925 3116328186
1337853151 1337853143 1337853152
419039363 419039539 419039379 419039406
1444939907 3116464132 3748102525
1337853152 1337853151 1337853157
419039371 419039218 419039386 419039521 419039725
1337853153 1337853145 1337853156
419039376 419039446 419039570
419039377 419039380 419039585 419039543
419039378 1085997590 1154559327
419039379 419039260 1159648324 419039363 419039696
419039380 419039355 419039377 419039580
419039381 419039448 419039693 419039414 3243152434
1444939925 1444939905 1444939945
419039385 419039388 419039482
419039386 419039316 419039371 1211729463 419039356
419039387 419039547 419039388
419039388 419039385 419039387
419039389 419039491 419039569 419039416 419039431
1186334878 1186334469 1186311233
419039391 419039314 419039342 1540706726
1444939932 3748063835 1445765492
1444939937 3116252479 3188121699
1444939938 419071995 3188121697
419039395 5527171020 846868435 872139834
419039396 419039222 419039448
419039397 419039329 1213926733
419039398 1171649112 1157135654
1337853157 1337853152 1337853145
419039400 419039314 1702143277
1444939945 1444939925 3371496080
419039402 419039246 3349687258 4271570565
419039403 1133817555 419039403
419039406 419039363 1206977658
419039407 419039446 1439253316
419039408 3349687235 1211696127
1444939953 3214745941 4863745845
419039411 419039415 872139697
419039412 419039262 419039317 419039448 1206996491
1444939957 3116252480 419071988
419039414 419039222 419039320 419039381 419039353
419039415 419039338 419039411 1133817383 5623040920
419039416 419039221 419039320 419039389 419039353
1444939960 3214952767 3214626867
419039418 419039207 419039210 419039443
419039421 1133817589 1133817383
419039422 3349687260 3349687251
419039425 419039302 419039455 419039431
419039428 419039355 419039455
419039429 419039352 1133817555
419039430 872139582 872139744
419039431 419039425 419039221 419039389 419039543
419039435 419039442 419039441
419039441 419039435 1113668886
419039442 419039435 419039445
419039443 419039342 419039418
419039445 419039442 1133817586
419039446 419039376 419039407 1206996491 419039305
419039448 419039381 419039396 419039412 419039343
419039451 419039323 419039548
1707215070 1707215098 419059755
419039455 419039425 419039428
1186334944 1186334696 1186334525
1707215076 1707215409 1707215098
564922596 852873376 1231070130
419039462 4271570565 419039503
1946159335 6716065209 3731470020
564922600 1231069948 1231069968
564922601 1231070131 419056439
419039466 419039580 419039500
564922603 419056436 5214120442
564922605 419058927 419059080
419039470 7178905462 419039508
419039473 419039520 419039564
419039474 419039713 419039706 3349687258
419039475 419039494 419039480
1946159347 419060578 419060573
564922612 1732822314 1732822315
1243613431 1243613444 1328720361
419039480 419039475 419039528
419039482 419039385 419039590
419039483 419039347 3349687262 1182346388
1243613436 1243613478 1243613444
1707215098 1707215070 1707215076
564922623 1130760554 3718745051
564922625 3718745050 419061165
